TWT,DEPTH,VP,VS,RHO,NEAR,FAR,WELL,ID
2.7560000000000002,2364.4692218172067,2672.7611458333336,1176.6415925694444,2.1408248611111107,1.0331451089467862e-31,8.036470110872103e-32,W155_X,Z60_Sw025_Por30
2.7600000000000002,2370.6275000523383,2672.7611458333336,1176.6415925694444,2.1408248611111107,1.519337882574273e-34,1.1818391604322791e-34,W155_X,Z60_Sw025_Por30
2.7640000000000002,2376.83514917486,2672.7611458333336,1176.6415925694444,2.1408248611111107,1.675448546304669e-37,1.303272120061414e-37,W155_X,Z60_Sw025_Por30
2.7680000000000002,2382.997722891456,2672.7611458333336,1176.6415925694444,2.1408248611111107,1.3858559989671593e-40,1.0780083278936595e-40,W155_X,Z60_Sw025_Por30
2.7720000000000002,2389.2061770203836,2672.7611458333336,1176.6415925694444,2.1408248611111107,8.600569468171654e-44,6.690078563881652e-44,W155_X,Z60_Sw025_Por30
2.7760000000000002,2395.1801288812967,2672.7611458333336,1176.6415925694444,2.1408248611111107,4.005508409750534e-47,3.115743213131257e-47,W155_X,Z60_Sw025_Por30
2.7800000000000002,2401.4797231209204,2672.7611458333336,1176.6415925694444,2.1408248611111107,1.4002253389984875e-50,1.089185728887451e-50,W155_X,Z60_Sw025_Por30
2.7840000000000003,2407.9172062294792,2672.7611458333336,1176.6415925694444,2.1408248611111107,3.6747460395604117e-54,2.858454873011839e-54,W155_X,Z60_Sw025_Por30
2.7880000000000003,2414.5709275076524,2672.7611458333336,1176.6415925694444,2.1408248611111107,7.241309649568177e-58,5.632758463295576e-58,W155_X,Z60_Sw025_Por30
2.7920000000000003,2421.3231136541517,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.7960000000000003,2427.9617405718745,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.8000000000000003,2434.6530029472638,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.8040000000000003,2441.134583475985,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.8080000000000003,2447.8832293758737,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.8120000000000003,2454.127936937657,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.816,2460.574095742971,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.82,2466.402026618473,2672.7611458333336,1176.6415925694444,2.1408248611111107,0.0,0.0,W155_X,Z60_Sw025_Por30
2.568,2100.8228156485065,2429.4158522836537,1018.3411442307691,2.2555824519230767,-2.626983825176002e-11,-2.4192000357382993e-11,W155_X,Z00_Sw075_Por20
2.572,2105.563678603554,2429.4158522836537,1018.3411442307691,2.2555824519230767,-8.389205929996079e-10,-7.72565369118812e-10,W155_X,Z00_Sw075_Por20
2.576,2110.18373978967,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.987478262776803e-08,-1.8302767753115506e-08,W155_X,Z00_Sw075_Por20
2.58,2114.912341392281,2429.4158522836537,1018.3411442307691,2.2555824519230767,-3.482888371243631e-07,-3.207405995969766e-07,W155_X,Z00_Sw075_Por20
2.584,2119.8148713595515,2429.4158522836537,1018.3411442307691,2.2555824519230767,-4.49707054511845e-06,-4.141370464182176e-06,W155_X,Z00_Sw075_Por20
2.588,2124.8001251991545,2429.4158522836537,1018.3411442307691,2.2555824519230767,-4.254912581341374e-05,-3.9183662153514596e-05,W155_X,Z00_Sw075_Por20
2.592,2129.3459271166366,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0002926354626955196,-0.00026948918186196454,W155_X,Z00_Sw075_Por20
2.596,2133.970657201785,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0014446688579302508,-0.001330401397694452,W155_X,Z00_Sw075_Por20
2.6,2138.736286191246,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0050098509645450946,-0.004613592027601862,W155_X,Z00_Sw075_Por20
2.604,2143.5234121981985,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.011691616641604022,-0.010766857080024828,W155_X,Z00_Sw075_Por20
2.608,2148.4835547065795,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.01644162968513907,-0.01514116331463116,W155_X,Z00_Sw075_Por20
2.612,2153.46435124128,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.007876576730679376,-0.007253571386979652,W155_X,Z00_Sw075_Por20
2.616,2158.6742173764947,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0164016040067261,0.015104303505400847,W155_X,Z00_Sw075_Por20
2.62,2163.7343057610415,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.03586860444316309,0.03303154298826695,W155_X,Z00_Sw075_Por20
2.624,2168.2425113290215,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.028574269406425972,0.026314160333511062,W155_X,Z00_Sw075_Por20
2.628,2173.906237261421,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.003087472973379458,0.0028432663558711473,W155_X,Z00_Sw075_Por20
2.632,2179.6992312619195,2721.5056469444444,1172.2613521527778,2.1555790277777778,-0.01445852216197757,-0.013314911571119277,W155_X,Z00_Sw075_Por20
2.636,2185.31904662607,2721.5056469444444,1172.2613521527778,2.1555790277777778,-0.014965540120242482,-0.013781826460735036,W155_X,Z00_Sw075_Por20
2.64,2190.9396441526546,2721.5056469444444,1172.2613521527778,2.1555790277777778,-0.008075935343124051,-0.0074371615399637814,W155_X,Z00_Sw075_Por20
2.644,2196.7416995219774,2721.5056469444444,1172.2613521527778,2.1555790277777778,-0.002817149527722741,-0.0025943244007946573,W155_X,Z00_Sw075_Por20
2.648,2202.047056621926,2721.5056469444444,1172.2613521527778,2.1555790277777778,-0.0006784318331615988,-0.0006247706207024624,W155_X,Z00_Sw075_Por20
2.652,2207.3000863207308,2721.5056469444444,1172.2613521527778,2.1555790277777778,-0.00011619973401595222,-0.0001070088053036789,W155_X,Z00_Sw075_Por20
2.656,2212.902328983384,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.4387126900561563e-05,-1.3249163385951988e-05,W155_X,Z00_Sw075_Por20
2.66,2218.4659747271626,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.3006027942270712e-06,-1.1977303766096313e-06,W155_X,Z00_Sw075_Por20
2.664,2223.8308556801508,2721.5056469444444,1172.2613521527778,2.1555790277777778,-8.641376832936451e-08,-7.957878896215653e-08,W155_X,Z00_Sw075_Por20
2.668,2229.8176726161096,2721.5056469444444,1172.2613521527778,2.1555790277777778,-4.2392833028657235e-09,-3.903973149553148e-09,W155_X,Z00_Sw075_Por20
2.672,2234.9714987224233,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.540754191835508e-10,-1.4188867705352804e-10,W155_X,Z00_Sw075_Por20
2.676,2240.2660731688734,2721.5056469444444,1172.2613521527778,2.1555790277777778,-4.159155184563746e-12,-3.830182841138593e-12,W155_X,Z00_Sw075_Por20
2.68,2245.8935731597676,2721.5056469444444,1172.2613521527778,2.1555790277777778,-8.355213990822429e-14,-7.69435037684122e-14,W155_X,Z00_Sw075_Por20
2.684,2251.1990907424297,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.2510135083844741e-15,-1.1520634025944373e-15,W155_X,Z00_Sw075_Por20
2.688,2257.4089114069934,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.397842880602855e-17,-1.2872791656737324e-17,W155_X,Z00_Sw075_Por20
2.692,2263.414000166718,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.1667767692574797e-19,-1.0744894486349569e-19,W155_X,Z00_Sw075_Por20
2.696,2269.745747844646,2721.5056469444444,1172.2613521527778,2.1555790277777778,-7.281409436059444e-22,-6.705479416783245e-22,W155_X,Z00_Sw075_Por20
2.7,2275.8463345281207,2721.5056469444444,1172.2613521527778,2.1555790277777778,-3.399752493964736e-24,-3.130845830141275e-24,W155_X,Z00_Sw075_Por20
2.704,2282.302013836455,2721.5056469444444,1172.2613521527778,2.1555790277777778,-1.1883440484515873e-26,-1.0943508433253743e-26,W155_X,Z00_Sw075_Por20
2.708,2288.7861399616513,2721.5056469444444,1172.2613521527778,2.1555790277777778,-3.1111518913067014e-29,-2.865072367216494e-29,W155_X,Z00_Sw075_Por20
2.712,2295.1808431302593,2721.5056469444444,1172.2613521527778,2.1555790277777778,-6.103440319493554e-32,-5.620682890217693e-32,W155_X,Z00_Sw075_Por20
2.716,2301.4474877962884,2721.5056469444444,1172.2613521527778,2.1555790277777778,-8.975687936896977e-35,-8.2657473447756e-35,W155_X,Z00_Sw075_Por20
2.72,2307.746941678408,2721.5056469444444,1172.2613521527778,2.1555790277777778,-9.897932170610011e-38,-9.115045791829623e-38,W155_X,Z00_Sw075_Por20
2.724,2314.247831517939,2721.5056469444444,1172.2613521527778,2.1555790277777778,-8.187126191528867e-41,-7.539557642237719e-41,W155_X,Z00_Sw075_Por20
2.728,2320.865173242822,2721.5056469444444,1172.2613521527778,2.1555790277777778,-5.080899285886069e-44,-4.679020714250025e-44,W155_X,Z00_Sw075_Por20
2.732,2327.130650260908,2721.5056469444444,1172.2613521527778,2.1555790277777778,-2.36630666074238e-47,-2.179141380077667e-47,W155_X,Z00_Sw075_Por20
2.736,2333.387430681925,2721.5056469444444,1172.2613521527778,2.1555790277777778,-8.272014953574236e-51,-7.617732046741401e-51,W155_X,Z00_Sw075_Por20
2.74,2339.835546781259,2721.5056469444444,1172.2613521527778,2.1555790277777778,-2.1709044496776004e-54,-1.9991946931354332e-54,W155_X,Z00_Sw075_Por20
2.744,2346.0629271758166,2721.5056469444444,1172.2613521527778,2.1555790277777778,-4.277898709327248e-58,-3.9395342336361495e-58,W155_X,Z00_Sw075_Por20
2.748,2352.240678660544,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7520000000000002,2358.343877931682,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7560000000000002,2364.4692218172067,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7600000000000002,2370.6275000523383,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7640000000000002,2376.83514917486,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7680000000000002,2382.997722891456,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7720000000000002,2389.2061770203836,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7760000000000002,2395.1801288812967,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7800000000000002,2401.4797231209204,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7840000000000003,2407.9172062294792,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7880000000000003,2414.5709275076524,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7920000000000003,2421.3231136541517,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.7960000000000003,2427.9617405718745,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.8000000000000003,2434.6530029472638,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.8040000000000003,2441.134583475985,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.8080000000000003,2447.8832293758737,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.8120000000000003,2454.127936937657,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.816,2460.574095742971,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.82,2466.402026618473,2721.5056469444444,1172.2613521527778,2.1555790277777778,0.0,0.0,W155_X,Z00_Sw075_Por20
2.568,2100.8228156485065,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.215465715892144e-11,-6.475894299269598e-12,W155_X,Z00_Sw000_Por30
2.572,2105.563678603554,2429.4158522836537,1018.3411442307691,2.2555824519230767,-3.881558802816817e-10,-2.068060348784998e-10,W155_X,Z00_Sw000_Por30
2.576,2110.18373978967,2429.4158522836537,1018.3411442307691,2.2555824519230767,-9.195761566305931e-09,-4.8994207838246716e-09,W155_X,Z00_Sw000_Por30
2.58,2114.912341392281,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.6114798145901945e-07,-8.58582254377523e-08,W155_X,Z00_Sw000_Por30
2.584,2119.8148713595515,2429.4158522836537,1018.3411442307691,2.2555824519230767,-2.0807265797206266e-06,-1.1085927986098144e-06,W155_X,Z00_Sw000_Por30
2.588,2124.8001251991545,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.968683749467735e-05,-1.0488973653103102e-05,W155_X,Z00_Sw000_Por30
2.592,2129.3459271166366,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.00013539800616656187,-7.213886535852845e-05,W155_X,Z00_Sw000_Por30
2.596,2133.970657201785,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0006684264481581397,-0.00035613172535525723,W155_X,Z00_Sw000_Por30
2.6,2138.736286191246,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.002317982330449173,-0.0012350005733025116,W155_X,Z00_Sw000_Por30
2.604,2143.5234121981985,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.00540953433174323,-0.0028821522551071054,W155_X,Z00_Sw000_Por30
2.608,2148.4835547065795,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.007607293582914309,-0.004053099030465494,W155_X,Z00_Sw000_Por30
2.612,2153.46435124128,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0036443730193478426,-0.0019416898520320629,W155_X,Z00_Sw000_Por30
2.616,2158.6742173764947,2648.388895277778,1178.8317127777775,2.1334477777777776,0.007588774306396484,0.004043232123019211,W155_X,Z00_Sw000_Por30
2.62,2163.7343057610415,2648.388895277778,1178.8317127777775,2.1334477777777776,0.016595861215339024,0.008842128710886663,W155_X,Z00_Sw000_Por30
2.624,2168.2425113290215,2648.388895277778,1178.8317127777775,2.1334477777777776,0.013220882628711897,0.007043969840296604,W155_X,Z00_Sw000_Por30
2.628,2173.906237261421,2648.388895277778,1178.8317127777775,2.1334477777777776,0.0014285270856720584,0.0007611066515081198,W155_X,Z00_Sw000_Por30
2.632,2179.6992312619195,2648.388895277778,1178.8317127777775,2.1334477777777776,-0.0066897397014513745,-0.0035642344024840182,W155_X,Z00_Sw000_Por30
2.636,2185.31904662607,2648.388895277778,1178.8317127777775,2.1334477777777776,-0.0069243292484849756,-0.003689221647326878,W155_X,Z00_Sw000_Por30
2.64,2190.9396441526546,2648.388895277778,1178.8317127777775,2.1334477777777776,-0.003736613236539929,-0.0019908346274763607,W155_X,Z00_Sw000_Por30
2.644,2196.7416995219774,2648.388895277778,1178.8317127777775,2.1334477777777776,-0.0013034525126013393,-0.0006944680203939764,W155_X,Z00_Sw000_Por30
2.648,2202.047056621926,2648.388895277778,1178.8317127777775,2.1334477777777776,-0.0003139001564741402,-0.00016724323913642176,W155_X,Z00_Sw000_Por30
2.652,2207.3000863207308,2648.388895277778,1178.8317127777775,2.1334477777777776,-5.376386087292088e-05,-2.864491162369958e-05,W155_X,Z00_Sw000_Por30
2.656,2212.902328983384,2648.388895277778,1178.8317127777775,2.1334477777777776,-6.656706192947568e-06,-3.546634440049236e-06,W155_X,Z00_Sw000_Por30
2.66,2218.4659747271626,2648.388895277778,1178.8317127777775,2.1334477777777776,-6.017692576659156e-07,-3.2061736125021277e-07,W155_X,Z00_Sw000_Por30
2.664,2223.8308556801508,2648.388895277778,1178.8317127777775,2.1334477777777776,-3.998234468701076e-08,-2.1302241161117275e-08,W155_X,Z00_Sw000_Por30
2.668,2229.8176726161096,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.9614523185128782e-09,-1.045044522578194e-09,W155_X,Z00_Sw000_Por30
2.672,2234.9714987224233,2648.388895277778,1178.8317127777775,2.1334477777777776,-7.128836800765984e-11,-3.798181470270307e-11,W155_X,Z00_Sw000_Por30
2.676,2240.2660731688734,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.924378249102315e-12,-1.025291784873834e-12,W155_X,Z00_Sw000_Por30
2.68,2245.8935731597676,2648.388895277778,1178.8317127777775,2.1334477777777776,-3.8658312462607754e-14,-2.0596808451502162e-14,W155_X,Z00_Sw000_Por30
2.684,2251.1990907424297,2648.388895277778,1178.8317127777775,2.1334477777777776,-5.788250445194132e-16,-3.083928865345601e-16,W155_X,Z00_Sw000_Por30
2.688,2257.4089114069934,2648.388895277778,1178.8317127777775,2.1334477777777776,-6.467607761014116e-18,-3.4458844607328855e-18,W155_X,Z00_Sw000_Por30
2.692,2263.414000166718,2648.388895277778,1178.8317127777775,2.1334477777777776,-5.398499783442142e-20,-2.8762731449435104e-20,W155_X,Z00_Sw000_Por30
2.696,2269.745747844646,2648.388895277778,1178.8317127777775,2.1334477777777776,-3.368998106530349e-22,-1.7949725234591429e-22,W155_X,Z00_Sw000_Por30
2.7,2275.8463345281207,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.5730141005554522e-24,-8.380880606723485e-25,W155_X,Z00_Sw000_Por30
2.704,2282.302013836455,2648.388895277778,1178.8317127777775,2.1334477777777776,-5.4982883249408904e-27,-2.9294396011071753e-27,W155_X,Z00_Sw000_Por30
2.708,2288.7861399616513,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.4394829631518364e-29,-7.669438465509035e-30,W155_X,Z00_Sw000_Por30
2.712,2295.1808431302593,2648.388895277778,1178.8317127777775,2.1334477777777776,-2.8239695982297053e-32,-1.5045861338066068e-32,W155_X,Z00_Sw000_Por30
2.716,2301.4474877962884,2648.388895277778,1178.8317127777775,2.1334477777777776,-4.15291516426221e-35,-2.2126366285745876e-35,W155_X,Z00_Sw000_Por30
2.72,2307.746941678408,2648.388895277778,1178.8317127777775,2.1334477777777776,-4.5796236338822366e-38,-2.4399831435549894e-38,W155_X,Z00_Sw000_Por30
2.724,2314.247831517939,2648.388895277778,1178.8317127777775,2.1334477777777776,-3.788059561736834e-41,-2.0182447765003065e-41,W155_X,Z00_Sw000_Por30
2.728,2320.865173242822,2648.388895277778,1178.8317127777775,2.1334477777777776,-2.3508553150233574e-44,-1.2525150100011794e-44,W155_X,Z00_Sw000_Por30
2.732,2327.130650260908,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.0948543313649406e-47,-5.833287463655619e-48,W155_X,Z00_Sw000_Por30
2.736,2333.387430681925,2648.388895277778,1178.8317127777775,2.1334477777777776,-3.8273363090627373e-51,-2.0391710816009796e-51,W155_X,Z00_Sw000_Por30
2.74,2339.835546781259,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.0044446813006324e-54,-5.3515928096680546e-55,W155_X,Z00_Sw000_Por30
2.744,2346.0629271758166,2648.388895277778,1178.8317127777775,2.1334477777777776,-1.9793190835113568e-58,-1.0545637776330443e-58,W155_X,Z00_Sw000_Por30
2.748,2352.240678660544,2648.388895277778,1178.8317127777775,2.1334477777777776,0.0,0.0,W155_X,Z00_Sw000_Por30
2.7520000000000002,2358.343877931682,2648.388895277778,1178.8317127777775,2.1334477777777776,0.0,0.0,W155_X,Z00_Sw000_Por30
2.7560000000000002,2364.4692218172067,2648.388895277778,1178.8317127777775,2.1334477777777776,0.0,0.0,W155_X,Z00_Sw000_Por30
2.7600000000000002,2370.6275000523383,2648.388895277778,1178.8317127777775,2.1334477777777776,0.0,0.0,W155_X,Z00_Sw000_Por30
